video_id,effective_score,exciting_score,funny_score,language_score,sentiments,topics,topics_list_index,Topic,Description_x,Abbreviation_x,sentiments_list_index,Sentiment,Description_y,Abbreviation_y
axsqWbxZJGc,5,0.4,0.8,1,6,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,6,Amused,"humored, laughing",amused
X9dyADHwK74,3,0.8,0.2,0,4,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,4,Alert,"attentive, curious",alert
kxTo6d34mUM,3,0.2,0.2,1,14,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,14,Eager,"hungry, thirsty, passionate",eager
vQgbLkJVgAU,3,0.6000000000000001,0.2,1,1,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
fDoDUC9M0Sg,3,0.8,0.2,1,9,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
4ArXuQwjj7Q,2,0.4,0.0,1,4,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,4,Alert,"attentive, curious",alert
a_FEhbdChkI,4,0.8,0.0,1,4,36,36,Self Esteem,"Self esteem, bullying, cyber bullying",self_esteem,4,Alert,"attentive, curious",alert
RMqv_GlnyR4,4,1.0,0.0,1,1,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
FOiY8YMJ4Q0,3,0.0,0.0,1,5,12,12,Financial Services,"Financial services (banks, credit cards, investment firms, etc.)",financial,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
KdRrP1Kh9TU,5,0.6000000000000001,0.2,1,21,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,21,Inspired,"motivated, ambitious, empowered, hopeful, determined",inspired
W3U_Vxmqn9Q,3,0.6000000000000001,0.8,0,1,23,23,Home Improvement,"Home improvements and repairs (furniture, decoration, lawn care, plumbing, etc.)",home_improvement,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
QFsXJGlShTo,2,0.2,0.2,1,1,6,6,Alcohol,Alcohol,alcohol,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
_OEijvTi0NE,3,0.2,0.0,1,3,37,37,Political,Political candidates (support or opposition),political,3,Alarmed,"concerned, worried, anxious, overwhelmed",alarmed
tqVrAFFovNM,3,0.4,0.0,1,18,17,17,Beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",beauty,18,Fashionable,"trendy, elegant, beautiful, attractive, sexy",fashionable
pM3gfiregSQ,3,0.0,0.0,1,8,18,18,Healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",healthcare,8,Calm,"soothed, peaceful, comforted, fullfilled, cozy",calm
3bY7aOx8WHk,3,0.8,0.2,1,21,12,12,Financial Services,"Financial services (banks, credit cards, investment firms, etc.)",financial,21,Inspired,"motivated, ambitious, empowered, hopeful, determined",inspired
IlN82YoEpNo,2,0.4,0.8,0,9,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
gm6TV-sg3zc,3,1.0,0.0,1,5,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
7LQpRQh2KSQ,5,0.8,1.0,1,6,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,6,Amused,"humored, laughing",amused
R_sX8DNJHJg,5,1.0,0.4,1,9,25,25,Travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",travel,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
2IJtQvaK9GE,3,0.8,0.0,1,5,27,27,Sports,Sports equipment and activities,sports,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
YcD3HHmKT4I,4,0.6000000000000001,0.0,1,9,23,23,Home Improvement,"Home improvements and repairs (furniture, decoration, lawn care, plumbing, etc.)",home_improvement,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
wvmnRLFYIIU,3,0.6000000000000001,1.0,1,6,21,21,Games,Games and toys (including video and mobile games),game,6,Amused,"humored, laughing",amused
zSWES5qtht8,5,0.8,0.0,1,4,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,4,Alert,"attentive, curious",alert
DZ0x58a_L4s,5,1.0,0.6000000000000001,1,1,21,21,Games,Games and toys (including video and mobile games),game,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
zftD8q7SnJg,3,0.4,0.0,1,3,18,18,Healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",healthcare,3,Alarmed,"concerned, worried, anxious, overwhelmed",alarmed
vn6E0boDX3g,2,0.0,0.0,-1,14,6,6,Alcohol,Alcohol,alcohol,14,Eager,"hungry, thirsty, passionate",eager
YCejo7c6pBs,4,0.2,0.6000000000000001,1,5,15,15,Software,"Software (internet radio, streaming, job search website, grammar correction, travel planning, etc.)",software,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
qzilmXQ0ReQ,1,0.8,0.0,-1,4,27,27,Sports,Sports equipment and activities,sports,4,Alert,"attentive, curious",alert
wM75ulDRkhI,5,1.0,1.0,1,6,33,33,Safety,"Safety, safe driving, fire safety",safety,6,Amused,"humored, laughing",amused
UJFDaEE799M,3,0.4,0.0,1,30,21,21,Games,Games and toys (including video and mobile games),game,30,Youthful,childlike,youthful
2wNW481Y39A,4,0.6000000000000001,0.0,1,14,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,14,Eager,"hungry, thirsty, passionate",eager
wVheMazNeM4,5,0.6000000000000001,0.6000000000000001,1,14,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,14,Eager,"hungry, thirsty, passionate",eager
WJiz3SD5g1M,5,0.2,0.0,1,8,23,23,Home Improvement,"Home improvements and repairs (furniture, decoration, lawn care, plumbing, etc.)",home_improvement,8,Calm,"soothed, peaceful, comforted, fullfilled, cozy",calm
rY8MhKBZadk,3,0.2,0.6000000000000001,1,5,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
utjtqCgUDnE,3,0.0,0.0,1,25,18,18,Healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",healthcare,25,Persuaded,"impressed, enchanted, immersed",persuaded
eFYH9kMHiIg,4,0.4,0.0,1,15,17,17,Beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",beauty,15,Educated,"informed, enlightened, smart, savvy, intelligent",educated
XCrhZswcukk,5,0.6000000000000001,0.4,1,9,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
e3fv8IbnhXw,5,0.8,0.8,1,6,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,6,Amused,"humored, laughing",amused
pgheNRqftos,2,0.6000000000000001,0.2,1,9,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
yjno-e4WMtE,2,0.2,0.0,1,4,12,12,Financial Services,"Financial services (banks, credit cards, investment firms, etc.)",financial,4,Alert,"attentive, curious",alert
xTCrs-wSacg,3,0.0,0.0,1,5,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
xgk4J8eLRSo,4,0.0,0.0,1,5,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
TEsp-IYQaOk,3,0.0,0.4,1,25,22,22,Cleaning,"Cleaning products (detergents, fabric softeners, soap, tissues, paper towels, etc.)",cleaning,25,Persuaded,"impressed, enchanted, immersed",persuaded
1jy3Ow_edZM,5,0.4,0.4,1,9,22,22,Cleaning,"Cleaning products (detergents, fabric softeners, soap, tissues, paper towels, etc.)",cleaning,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
Fobc_Jnx0Zs,3,1.0,0.4,1,5,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
XJdi689BqKA,3,0.6000000000000001,0.8,1,6,28,28,Shopping,"Shopping (department stores, drug stores, groceries, etc.)",shopping,6,Amused,"humored, laughing",amused
WfV45T0PXQA,5,0.6000000000000001,0.8,1,14,3,3,Chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",chips,14,Eager,"hungry, thirsty, passionate",eager
Tt4odad9p8c,4,0.8,0.4,1,12,21,21,Games,Games and toys (including video and mobile games),game,12,Creative,"inventive, productive",creative
fsE0g-8CDQo,5,0.2,0.2,1,12,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,12,Creative,"inventive, productive",creative
64RHWvy_SoI,3,0.4,1.0,1,6,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,6,Amused,"humored, laughing",amused
_th7oVWjrXM,4,0.4,0.4,1,4,11,11,Phone TV Internet Providers,"Phone, TV and internet service providers",phone_tv_internet_providers,4,Alert,"attentive, curious",alert
O2vBJt1iG60,1,0.2,0.2,1,14,3,3,Chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",chips,14,Eager,"hungry, thirsty, passionate",eager
qSvb7o7xrxg,2,0.6000000000000001,0.6000000000000001,0,4,25,25,Travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",travel,4,Alert,"attentive, curious",alert
_6MAkLJ79LE,3,0.0,0.4,1,30,21,21,Games,Games and toys (including video and mobile games),game,30,Youthful,childlike,youthful
skedzvviBWM,4,1.0,0.2,1,21,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,21,Inspired,"motivated, ambitious, empowered, hopeful, determined",inspired
CzcxM6u7ey0,5,0.4,0.2,1,14,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,14,Eager,"hungry, thirsty, passionate",eager
I0ZqXv8KsJc,5,0.2,0.4,1,4,7,7,Coffee,"Coffee, tea",coffee,4,Alert,"attentive, curious",alert
HzFdDFhenk8,4,1.0,0.0,1,5,25,25,Travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",travel,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
9qQAn-wmUDM,3,0.8,0.0,1,1,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
hmT0WGVjT4M,3,0.6000000000000001,0.4,1,9,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
9iL8pGHgBjU,5,0.8,0.8,1,6,15,15,Software,"Software (internet radio, streaming, job search website, grammar correction, travel planning, etc.)",software,6,Amused,"humored, laughing",amused
wiixrRgysks,5,0.8,1.0,1,14,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,14,Eager,"hungry, thirsty, passionate",eager
8zTDbpxT8ZI,3,0.4,0.2,1,4,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,4,Alert,"attentive, curious",alert
LmSmrSm235A,3,0.6000000000000001,0.8,1,6,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,6,Amused,"humored, laughing",amused
moWeryJjRNM,5,1.0,0.8,1,6,16,16,Other Services,"Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",other_service,6,Amused,"humored, laughing",amused
4Or2Tanfrtk,4,0.6000000000000001,0.8,1,5,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
dhwKGg4mhiY,3,0.8,0.2,1,1,25,25,Travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",travel,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
zXhfwbjSovs,4,1.0,0.2,1,1,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
uEZBoUdS7f4,4,1.0,0.2,1,5,6,6,Alcohol,Alcohol,alcohol,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
F02kgBHjBms,1,0.6000000000000001,0.4,1,1,21,21,Games,Games and toys (including video and mobile games),game,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
SswMzUWOiJg,5,0.6000000000000001,0.2,1,10,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,10,Confident,"assured, strong, healthy",confident
3jx_NcuZXac,3,0.8,1.0,1,6,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,6,Amused,"humored, laughing",amused
HexTZbSIEII,3,0.6000000000000001,0.8,0,25,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,25,Persuaded,"impressed, enchanted, immersed",persuaded
LhGJvGhIzaw,5,0.4,0.8,1,1,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
prqaLhnNYIo,5,0.6000000000000001,0.4,1,14,27,27,Sports,Sports equipment and activities,sports,14,Eager,"hungry, thirsty, passionate",eager
qPdSUywxbR8,3,0.4,0.0,1,5,24,24,Home Appliance,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)",home_appliance,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
H-V7cOestUs,4,0.6000000000000001,0.2,1,1,27,27,Sports,Sports equipment and activities,sports,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
wF_LJfwFsE4,4,0.6000000000000001,0.2,1,9,21,21,Games,Games and toys (including video and mobile games),game,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
8AsihR-MCig,5,0.4,0.4,1,21,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,21,Inspired,"motivated, ambitious, empowered, hopeful, determined",inspired
ib-Qiyklq-Q,5,0.6000000000000001,0.4,1,14,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,14,Eager,"hungry, thirsty, passionate",eager
WhfntLl6xx0,4,0.2,1.0,1,6,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,6,Amused,"humored, laughing",amused
zeeBp2uqcKc,4,0.2,0.0,1,5,24,24,Home Appliance,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)",home_appliance,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
HnL-7x4n4d8,5,0.6000000000000001,0.6000000000000001,1,25,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,25,Persuaded,"impressed, enchanted, immersed",persuaded
faAZo970RA4,5,0.4,0.6000000000000001,1,14,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,14,Eager,"hungry, thirsty, passionate",eager
qi7RgBU1nlE,5,1.0,1.0,1,5,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
Sfy8UYRhmpA,3,0.6000000000000001,0.8,1,14,8,8,Soda,"Soda, juice, milk, energy drinks, water",soda,14,Eager,"hungry, thirsty, passionate",eager
TfOumoFSs0k,4,0.4,1.0,1,6,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,6,Amused,"humored, laughing",amused
GEVMkdScUZc,3,0.8,1.0,1,25,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,25,Persuaded,"impressed, enchanted, immersed",persuaded
yZdWPqpVbEk,5,0.4,0.2,1,1,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
PXTagE7BtRU,5,1.0,0.8,1,1,3,3,Chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",chips,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
uVqSmJW7JFg,4,0.0,0.0,1,3,18,18,Healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",healthcare,3,Alarmed,"concerned, worried, anxious, overwhelmed",alarmed
kI-e19z0Og8,1,0.0,1.0,1,3,37,37,Political,Political candidates (support or opposition),political,3,Alarmed,"concerned, worried, anxious, overwhelmed",alarmed
QqScHid0h-c,2,0.6000000000000001,0.6000000000000001,-1,5,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
ENp3y6Sk8pk,3,0.8,0.4,1,14,21,21,Games,Games and toys (including video and mobile games),game,14,Eager,"hungry, thirsty, passionate",eager
1AIDh3-sGW0,3,0.8,0.0,1,5,19,19,Clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",clothing,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
1krJqn3smbI,5,0.8,0.8,1,14,1,1,Restaurant,"Restaurants, cafe, fast food",restaurant,14,Eager,"hungry, thirsty, passionate",eager
tRnp4UPI-Qk,5,0.8,0.2,1,1,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,1,Active,"energetic, adventurous, vibrant, enthusiastic, playful",active
HRu7W935dyk,5,0.6000000000000001,0.6000000000000001,1,6,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,6,Amused,"humored, laughing",amused
YfFlaavmqSU,3,0.4,0.8,-1,9,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
3quMz-EAThw,3,0.2,0.8,1,21,3,3,Chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",chips,21,Inspired,"motivated, ambitious, empowered, hopeful, determined",inspired
Ht3HsVs9alo,5,0.8,0.4,0,9,26,26,Media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",media,9,Cheerful,"delighted, happy, joyful, carefree, optimistic",cheerful
8Bc0WjTT0Ps,3,0.6000000000000001,0.6000000000000001,1,6,6,6,Alcohol,Alcohol,alcohol,6,Amused,"humored, laughing",amused
yGVaArcV9BE,5,0.2,0.2,1,15,33,33,Safety,"Safety, safe driving, fire safety",safety,15,Educated,"informed, enlightened, smart, savvy, intelligent",educated
z4-O-tLsCDo,3,0.4,0.8,1,6,24,24,Home Appliance,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)",home_appliance,6,Amused,"humored, laughing",amused
NteAPGprDJk,5,0.8,0.2,1,4,21,21,Games,Games and toys (including video and mobile games),game,4,Alert,"attentive, curious",alert
xDrHWtN2-C0,3,0.4,0.0,1,5,9,9,Cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",cars,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
dQmK1CnwOUI,3,0.4,0.8,1,6,10,10,Electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",electronics,6,Amused,"humored, laughing",amused
2-_qRS4Li7A,5,0.8,0.4,1,5,6,6,Alcohol,Alcohol,alcohol,5,Amazed,"surprised, astonished, awed, fascinated, intrigued",amazed
oal-vBFmnRk,5,0.6000000000000001,0.2,1,3,33,33,Safety,"Safety, safe driving, fire safety",safety,3,Alarmed,"concerned, worried, anxious, overwhelmed",alarmed
Ggg0bsUfLBk,3,0.8,1.0,1,6,18,18,Healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",healthcare,6,Amused,"humored, laughing",amused
SZ59-omEYgc,4,0.4,1.0,1,6,2,2,Chocolate,"Chocolate, cookies, candy, ice cream",chocolate,6,Amused,"humored, laughing",amused
